study,kind,record_index,phase,status,clock_boot_id,start_ns,finish_ns,duration_s,bytes_acquired,details
14b,inherited_or_current_setup,15,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271491567956602,271584499268658,92.931312056,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-522fee4b7a6f4552aabf4d3aa801c159"",""source_attempt_sha256"":""b5fa42ca912c95380122cb0cf87589bd8ad1cfd7fa362611ec88ec01b351f677"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""1423c6c92493420aadeac4fddd29145c""}"
confirmation-14b,inherited_or_current_setup,15,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271491567956602,271584499268658,92.931312056,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-522fee4b7a6f4552aabf4d3aa801c159"",""source_attempt_sha256"":""b5fa42ca912c95380122cb0cf87589bd8ad1cfd7fa362611ec88ec01b351f677"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""1423c6c92493420aadeac4fddd29145c""}"
development,inherited_or_current_setup,15,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271491567956602,271584499268658,92.931312056,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-522fee4b7a6f4552aabf4d3aa801c159"",""source_attempt_sha256"":""b5fa42ca912c95380122cb0cf87589bd8ad1cfd7fa362611ec88ec01b351f677"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""1423c6c92493420aadeac4fddd29145c""}"
14b,inherited_or_current_setup,16,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271584499268658,271584574406253,0.075137595,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,16,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271584499268658,271584574406253,0.075137595,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,16,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271584499268658,271584574406253,0.075137595,0,raw hashing and immutable recipe-attempt publication
14b,inherited_or_current_setup,17,runtime-admission,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,272080092581419,272080307749245,0.215167826,0,recipe/setup/hardware/prior-cost admission; actual shard and binary verification occurs inside each retained attempt
confirmation-14b,inherited_or_current_setup,17,runtime-admission,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,272080092581419,272080307749245,0.215167826,0,recipe/setup/hardware/prior-cost admission; actual shard and binary verification occurs inside each retained attempt
development,inherited_or_current_setup,17,runtime-admission,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,272080092581419,272080307749245,0.215167826,0,recipe/setup/hardware/prior-cost admission; actual shard and binary verification occurs inside each retained attempt
14b,native_attempt,attempt-ec5f35cf66cb410b9d97fbf8c2084c66,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,272080334170701,273311287301342,1230.953130641,,baseline
confirmation-14b,inherited_or_current_setup,18,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,272080334170701,273311287301342,1230.953130641,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-ec5f35cf66cb410b9d97fbf8c2084c66"",""source_attempt_sha256"":""d2f4d4afe0e27e8d8b91217376fd2c761cf9ebf8acadf40f32783d12baca38e0"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,18,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,272080334170701,273311287301342,1230.953130641,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-ec5f35cf66cb410b9d97fbf8c2084c66"",""source_attempt_sha256"":""d2f4d4afe0e27e8d8b91217376fd2c761cf9ebf8acadf40f32783d12baca38e0"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,18,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,273311287301342,273311397577539,0.110276197,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,19,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,273311287301342,273311397577539,0.110276197,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,19,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,273311287301342,273311397577539,0.110276197,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-5c026fdd420f41658ecb853f15b5cbe5,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,273311487232637,274014956664766,703.469432129,,candidate
confirmation-14b,inherited_or_current_setup,20,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,273311487232637,274014956664766,703.469432129,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-5c026fdd420f41658ecb853f15b5cbe5"",""source_attempt_sha256"":""7fcfa3e045f27029b149b705a5929da427d3c3168dc1e9e70cbf483cea830e21"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,20,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,273311487232637,274014956664766,703.469432129,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-5c026fdd420f41658ecb853f15b5cbe5"",""source_attempt_sha256"":""7fcfa3e045f27029b149b705a5929da427d3c3168dc1e9e70cbf483cea830e21"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,19,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274014956664766,274015110915674,0.154250908,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,21,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274014956664766,274015110915674,0.154250908,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,21,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274014956664766,274015110915674,0.154250908,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-af146de3b73d4fd0ac7d5446b42940ad,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274015228386460,274738284879994,723.056493534,,candidate
confirmation-14b,inherited_or_current_setup,22,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274015228386460,274738284879994,723.056493534,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-af146de3b73d4fd0ac7d5446b42940ad"",""source_attempt_sha256"":""fd079f777791c3d87b9d0653cca8040936d0513d58964fa036c92cfb8acd2563"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,22,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274015228386460,274738284879994,723.056493534,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-af146de3b73d4fd0ac7d5446b42940ad"",""source_attempt_sha256"":""fd079f777791c3d87b9d0653cca8040936d0513d58964fa036c92cfb8acd2563"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,20,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274738284879994,274738541277210,0.256397216,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,23,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274738284879994,274738541277210,0.256397216,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,23,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274738284879994,274738541277210,0.256397216,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-988cad0681ac478ba6d32525882a287b,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274738725731576,275962982886215,1224.257154639,,baseline
confirmation-14b,inherited_or_current_setup,24,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274738725731576,275962982886215,1224.257154639,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-988cad0681ac478ba6d32525882a287b"",""source_attempt_sha256"":""43b790b9c4d0bdd969d088f13ad6df759b49fc5f7ca8dacf06f0feeb12a67309"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,24,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,274738725731576,275962982886215,1224.257154639,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-988cad0681ac478ba6d32525882a287b"",""source_attempt_sha256"":""43b790b9c4d0bdd969d088f13ad6df759b49fc5f7ca8dacf06f0feeb12a67309"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,21,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,275962982886215,275963291979495,0.30909328,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,25,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,275962982886215,275963291979495,0.30909328,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,25,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,275962982886215,275963291979495,0.30909328,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-50443973acdc475ab42accaf1b0f48ea,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,275963533626796,277211827509393,1248.293882597,,baseline
confirmation-14b,inherited_or_current_setup,26,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,275963533626796,277211827509393,1248.293882597,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-50443973acdc475ab42accaf1b0f48ea"",""source_attempt_sha256"":""ea5c93c8c836eed4eb6e5480f847e86d51cfc61f777ef1968f3676f23cefc725"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,26,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,275963533626796,277211827509393,1248.293882597,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-50443973acdc475ab42accaf1b0f48ea"",""source_attempt_sha256"":""ea5c93c8c836eed4eb6e5480f847e86d51cfc61f777ef1968f3676f23cefc725"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,22,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277211827509393,277212179733167,0.352223774,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,27,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277211827509393,277212179733167,0.352223774,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,27,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277211827509393,277212179733167,0.352223774,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-d13e813736b24df7bb5b01a7508de0eb,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277212462225865,277940763471556,728.301245691,,candidate
confirmation-14b,inherited_or_current_setup,28,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277212462225865,277940763471556,728.301245691,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-d13e813736b24df7bb5b01a7508de0eb"",""source_attempt_sha256"":""fec2c86fdb7e0b6d8a1e959f745a0b6463a526ad811a2e1e736cf2d48fc930d9"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,28,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277212462225865,277940763471556,728.301245691,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-d13e813736b24df7bb5b01a7508de0eb"",""source_attempt_sha256"":""fec2c86fdb7e0b6d8a1e959f745a0b6463a526ad811a2e1e736cf2d48fc930d9"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,23,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277940763471556,277941273554209,0.510082653,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,29,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277940763471556,277941273554209,0.510082653,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,29,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277940763471556,277941273554209,0.510082653,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-51f395ff6dca4ef5a6eaf7c28f294cc8,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277941619447482,278664376230380,722.756782898,,candidate
confirmation-14b,inherited_or_current_setup,30,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277941619447482,278664376230380,722.756782898,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-51f395ff6dca4ef5a6eaf7c28f294cc8"",""source_attempt_sha256"":""e8c8339940dabfe734302fa0f16bfb57b1ec1143341ca716d78fd1bbf64af2e1"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,30,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,277941619447482,278664376230380,722.756782898,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-51f395ff6dca4ef5a6eaf7c28f294cc8"",""source_attempt_sha256"":""e8c8339940dabfe734302fa0f16bfb57b1ec1143341ca716d78fd1bbf64af2e1"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,24,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,278664376230380,278664871034367,0.494803987,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,31,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,278664376230380,278664871034367,0.494803987,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,31,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,278664376230380,278664871034367,0.494803987,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-c303d6408a1d419ab96362e13ee6dd09,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,278665265230926,279913348756875,1248.083525949,,baseline
confirmation-14b,inherited_or_current_setup,32,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,278665265230926,279913348756875,1248.083525949,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-c303d6408a1d419ab96362e13ee6dd09"",""source_attempt_sha256"":""33c2bbd6f5a796236edd9cda293a14dcf951faabed2679ed85570148a6408c83"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,32,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,278665265230926,279913348756875,1248.083525949,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-c303d6408a1d419ab96362e13ee6dd09"",""source_attempt_sha256"":""33c2bbd6f5a796236edd9cda293a14dcf951faabed2679ed85570148a6408c83"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,25,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,279913348756875,279913991050247,0.642293372,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,33,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,279913348756875,279913991050247,0.642293372,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,33,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,279913348756875,279913991050247,0.642293372,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-357c80e6e5e94281b84b212643a7408d,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,279914505149218,281044999310572,1130.494161354,,baseline
confirmation-14b,inherited_or_current_setup,34,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,279914505149218,281044999310572,1130.494161354,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-357c80e6e5e94281b84b212643a7408d"",""source_attempt_sha256"":""bdb0ea6e091e388b594174e1fea054a38259a3b498c6bcc14fff64ec2d55cc65"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,34,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,279914505149218,281044999310572,1130.494161354,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-357c80e6e5e94281b84b212643a7408d"",""source_attempt_sha256"":""bdb0ea6e091e388b594174e1fea054a38259a3b498c6bcc14fff64ec2d55cc65"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,26,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281044999310572,281045628112717,0.628802145,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,35,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281044999310572,281045628112717,0.628802145,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,35,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281044999310572,281045628112717,0.628802145,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-34d417c369374b8f9b3b312c74b38a83,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281046132989548,281379857285378,333.72429583,,candidate
confirmation-14b,inherited_or_current_setup,36,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281046132989548,281379857285378,333.72429583,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-34d417c369374b8f9b3b312c74b38a83"",""source_attempt_sha256"":""76dc63f75cd406650afc675934194941b9a58d2957db6f235a5bce5cb4e51237"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
development,inherited_or_current_setup,36,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281046132989548,281379857285378,333.72429583,0,"{""expected_requests"":128,""observed_requests"":128,""purpose"":""MEASUREMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-34d417c369374b8f9b3b312c74b38a83"",""source_attempt_sha256"":""76dc63f75cd406650afc675934194941b9a58d2957db6f235a5bce5cb4e51237"",""source_config_sha256"":""4f7e364f2ab05dda246480c29d89e3c210034a0ecc1622da2e729b59cee6eb16"",""source_recipe_sha256"":""d7337c983048b83dfab1cf218cb91da24b60f086f783f5a7fa184bddb7dd0a80"",""source_session_id"":""667c6b34f22f45f192acb928b880468d""}"
14b,inherited_or_current_setup,27,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281379857285378,281380641196210,0.783910832,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,37,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281379857285378,281380641196210,0.783910832,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,37,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281379857285378,281380641196210,0.783910832,0,raw hashing and immutable recipe-attempt publication
14b,native_attempt,attempt-59cd557c468f4441b94dcc2f5a19b3d8,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,281381225893621,281736511818680,355.285925059,,candidate
